product_code,Product Name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,Brand,status
PeC108,"Nyle Shampoo Dryness Control, 600 ml",,225,,,,Personal Care,Hair Care,Hair Wash,"Nyle Shampoo Dryness Control, 600 ml",,,p108.jpg,,Nyle,1
PeC109,"Nyle Shampoo Smooth & Silky, 600 ml",,225,,,,Personal Care,Hair Care,Hair Wash,"Nyle Shampoo Smooth & Silky, 600 ml",,,p109.jpg,,Nyle,1
PeC110,"Nyle Shampoo Hairfall Defence, 600 ml",,225,,,,Personal Care,Hair Care,Hair Wash,"Nyle Shampoo Hairfall Defence, 600 ml",,,p110.jpg,,Nyle,1
PeC111,"Ayur Shampoo Amla Ritha, 500 ml",,130,,,,Personal Care,Hair Care,Hair Wash,"Ayur Shampoo Amla Ritha, 500 ml",,,p111.jpg,,Ayur,1
PeC112,"Ayur Shampoo Amla Ritha, 1000 ml",,200,,,,Personal Care,Hair Care,Hair Wash,"Ayur Shampoo Amla Ritha, 1000 ml",,,p112.jpg,,Ayur,1
PeC113,Park Avenue Beer Shampoo 200 ml,,160,,,,Personal Care,Hair Care,Hair Wash,Park Avenue Beer Shampoo 200 ml,,,p113.jpg,,Park Avenue,1
PeC114,"Dove Conditioner Daily Shine, Pack Of 64 U X 7.5 ml",,256,,,,Personal Care,Hair Care,Hair Wash,"Dove Conditioner Daily Shine, Pack Of 64 U X 7.5 ml",,,p114.jpg,,Dove,1
PeC115,"Dove Conditioner Hairfall Therapy, Pack Of 64 U X 7.5 ml",,256,,,,Personal Care,Hair Care,Hair Wash,"Dove Conditioner Hairfall Therapy, Pack Of 64 U X 7.5 ml",,,p115.jpg,,Dove,1
PeC116,"Garnier Fructis Shampoo Goodbye Damage, 340 ml",,230,,,,Personal Care,Hair Care,Hair Wash,"Garnier Fructis Shampoo Goodbye Damage, 340 ml",,,p116.jpg,,Garnier,1
PeC117,"Garnier Fructis Shampoo Goodbye Damage, 175 ml",,135,,,,Personal Care,Hair Care,Hair Wash,"Garnier Fructis Shampoo Goodbye Damage, 175 ml",,,p117.jpg,,Garnier,1
PeC118,"Tresemme Shampoo Smooth & Shine, 225 ml",,155,,,,Personal Care,Hair Care,Hair Wash,"Tresemme Shampoo Smooth & Shine, 225 ml",,,p118.jpg,,Tresemme,1
PeC119,"Tresemme Shampoo Hair Fall Defence, 225 ml",,155,,,,Personal Care,Hair Care,Hair Wash,"Tresemme Shampoo Hair Fall Defence, 225 ml",,,p119.jpg,,Tresemme,1
PeC120,"All Clear Shampoo Active Care, 200 ml",,163,,,,Personal Care,Hair Care,Hair Wash,"All Clear Shampoo Active Care, 200 ml",,,p120.jpg,,ALL Clear,1
PeC121,"Dove Shampoo Intense Repair, Pack of 16 U X 14 ml each",,80,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Intense Repair, Pack of 16 U X 14 ml each",,,p121.jpg,,Dove,1
PeC122,"Loreal Paris Shampoo Total Repair, 675 ml",,339,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Shampoo Total Repair, 675 ml",,,p122.jpg,,Loreal,1
PeC123,"Sunsilk Shampoo Thick & Long, 180 ml",,130,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Shampoo Thick & Long, 180 ml",,,p123.jpg,,Sunsilk,1
PeC124,"Sunsilk Shampoo Soft & Smooth, 80 ml",,59,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Shampoo Soft & Smooth, 80 ml",,,p124.jpg,,Sunsilk,1
PeC125,"Sunsilk Shampoo Black Shine, 80 ml",,60,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Shampoo Black Shine, 80 ml",,,p125.jpg,,Sunsilk,1
PeC126,"Sunsilk Shampoo Black Shine, 200 ml",,130,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Shampoo Black Shine, 200 ml",,,p126.jpg,,Sunsilk,1
PeC127,"Dove Shampoo Intense Repair, 80 ml",,75,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Intense Repair, 80 ml",,,p127.jpg,,Dove,1
PeC128,"Clinic Plus Shampoo Strong & Long, 175 ml",,120,,,,Personal Care,Hair Care,Hair Wash,"Clinic Plus Shampoo Strong & Long, 175 ml",,,p128.jpg,,Clinic Plus,1
PeC129,"Clinic Plus Shampoo Strong & Long, 80 ml",,55,,,,Personal Care,Hair Care,Hair Wash,"Clinic Plus Shampoo Strong & Long, 80 ml",,,p129.jpg,,Clinic Plus,1
PeC130,"Pantene Shampoo Nature Fusion, 320 ml",,264,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Nature Fusion, 320 ml",,,p130.jpg,,Pantene,1
PeC131,"Pantene Shampoo Nature Fusion, 170 ml",,155,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Nature Fusion, 170 ml",,,p131.jpg,,Pantene,1
PeC132,"Clinic Plus Shampoo Strong & Long, Pack of 10 U X 35 ml each",,100,,,,Personal Care,Hair Care,Hair Wash,"Clinic Plus Shampoo Strong & Long, Pack of 10 U X 35 ml each",,,p132.jpg,,Clinic Plus,1
PeC133,"Loreal Paris Shampoo Fall Repair, 375 ml",,259,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Shampoo Fall Repair, 375 ml",,,p133.jpg,,Loreal,1
PeC134,"Loreal Paris Shampoo Fall Repair, 200 ml",,145,,,,Personal Care,Hair Care,Hair Wash,"Loreal Paris Shampoo Fall Repair, 200 ml",,,p134.jpg,,Loreal,1
PeC135,"Dove Shampoo Damage Therapy, Pack of 480 U X 5.5 ml",,720,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Damage Therapy, Pack of 480 U X 5.5 ml",,,p135.jpg,,Dove,1
PeC136,"Clinic Plus Shampoo Strong & Long, Case Of 1280 X 3.5ml",,640,,,,Personal Care,Hair Care,Hair Wash,"Clinic Plus Shampoo Strong & Long, Case Of 1280 X 3.5ml",,,p136.jpg,,Clinic Plus,1
PeC137,"Dove Shampoo Hair Fall Rescue, Pack of 48 U X 6 ml",,72,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Hair Fall Rescue, Pack of 48 U X 6 ml",,,p137.jpg,,Dove,1
PeC138,"Dove Shampoo Damage Therapy - Dandruff Care, Pack of 48 U...",,72,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Damage Therapy - Dandruff Care, Pack of 48 U",,,p138.jpg,,Dove,1
PeC139,"Dove Shampoo Intense Repair, Pack of 48 U X 6 ml",,72,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Intense Repair, Pack of 48 U X 6 ml",,,p139.jpg,,Dove,1
PeC140,"Dove Shampoo Dryness Care, Pack of 64 U X 8 ml each",,160,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Dryness Care, Pack of 64 U X 8 ml each",,,p140.jpg,,Dove,1
PeC141,Meera Badam Shampoo 80 ml,,72,,,,Personal Care,Hair Care,Hair Wash,Meera Badam Shampoo 80 ml,,,p141.jpg,,Meera,1
PeC142,Meera Badam Shampoo Pack of 20 U X 7 ml each,,48,,,,Personal Care,Hair Care,Hair Wash,Meera Badam Shampoo Pack of 20 U X 7 ml each,,,p142.jpg,,Meera,1
PeC143,Meera Badam Shampoo 180 ml,,130,,,,Personal Care,Hair Care,Hair Wash,Meera Badam Shampoo 180 ml,,,p143.jpg,,Meera,1
PeC144,"Pantene Shampoo Hair Fall Control, Pack of 16 U X 5 ml",,18,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, Pack of 16 U X 5 ml",,,p144.jpg,,Pantene,1
PeC145,"Pantene Shampoo Hair Fall Control, Pack Of 960 X 5 ml",,720,,,,Personal Care,Hair Care,Hair Wash,"Pantene Shampoo Hair Fall Control, Pack Of 960 X 5 ml",,,p145.jpg,,Pantene,1
PeC146,"Head & Shoulders Shampoo Smooth & Silky, 80 ml",,79,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Smooth & Silky, 80 ml",,,p146.jpg,,Head & Shoulders,1
PeC147,"Head & Shoulders Shampoo Cool Menthol, 80 ml",,79,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Cool Menthol, 80 ml",,,p147.jpg,,Head & Shoulders,1
PeC148,"Head & Shoulders Shampoo Silky Black, 80 ml",,79,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Silky Black, 80 ml",,,p148.jpg,,Head & Shoulders,1
PeC149,"Head & Shoulders Shampoo Smooth & Silky, 375 ml",,305,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Smooth & Silky, 375 ml",,,p149.jpg,,Head & Shoulders,1
PeC150,"Head & Shoulders Shampoo Cool Menthol, 375 ml",,305,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Cool Menthol, 375 ml",,,p150.jpg,,Head & Shoulders,1
PeC151,"Head & Shoulders Shampoo Lemon fresh, 375 ml",,305,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Lemon fresh, 375 ml",,,p151.jpg,,Head & Shoulders,1
