product_code,product_name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,brand,status
hom51,CIF Kitchen Cleaner 250 ml,,65,,,,Home Care,Cleaning,,CIF Kitchen Cleaner 250 ml,,,h51.jpg,,CIF Kitchen,1
hom52,"Dettol Dish Gel Lime, 750 ml",,150,,,,Home Care,Cleaning,,"Dettol Dish Gel Lime, 750 ml",,,h52.jpg,,Dettol,1
hom53,"Dettol Dish Gel Lime, 400 ml",,98,,,,Home Care,Cleaning,,"Dettol Dish Gel Lime, 400 ml",,,h53.jpg,,Dettol,1
hom54,"Dettol Dish Gel Lime, 200 ml",,52,,,,Home Care,Cleaning,,"Dettol Dish Gel Lime, 200 ml",,,h54.jpg,,Dettol,1
hom55,"Dettol Dish Gel Lemon, 750 ml",,150,,,,Home Care,Cleaning,,"Dettol Dish Gel Lemon, 750 ml",,,h55.jpg,,Dettol,1
hom56,"Dettol Dish Gel Lemon, 400 ml",,98,,,,Home Care,Cleaning,,"Dettol Dish Gel Lemon, 400 ml",,,h56.jpg,,Dettol,1
hom57,"Dettol Dish Gel Lemon, 200 ml",,52,,,,Home Care,Cleaning,,"Dettol Dish Gel Lemon, 200 ml",,,h57.jpg,,Dettol,1
hom58,"Dettol Dish Gel Lemon, 130 ml",,20,,,,Home Care,Cleaning,,"Dettol Dish Gel Lemon, 130 ml",,,h58.jpg,,Dettol,1
hom59,Odopic Dishwash Bar 500 g,,36,,,,Home Care,Cleaning,,Odopic Dishwash Bar 500 g,,,h59.jpg,,Odopic,1
hom60,"Vim Dish Wash Liquid, Anti-germ, 500 ml",,117,,,,Home Care,Cleaning,,"Vim Dish Wash Liquid, Anti-germ, 500 ml",,,h60.jpg,,Vim,1
hom61,"Vim Dish Wash Liquid, Anti-germ, 250 ml",,62,,,,Home Care,Cleaning,,"Vim Dish Wash Liquid, Anti-germ, 250 ml",,,h61.jpg,,Vim,1
hom62,Vim Dishwash Powder 1 kg,,24,,,,Home Care,Cleaning,,Vim Dishwash Powder 1 kg,,,h62.jpg,,Vim,1
hom63,"Mr Muscle Floor Cleaner Citrus, 1 Litre",,130,,,,Home Care,Cleaning,,"Mr Muscle Floor Cleaner Citrus, 1 Litre",,,h63.jpg,,Mr.Muscle,1
hom64,"Mr Muscle Floor Cleaner Floral, 1 Litre",,130,,,,Home Care,Cleaning,,"Mr Muscle Floor Cleaner Floral, 1 Litre",,,h64.jpg,,Mr.Muscle,1
hom65,"Mr Muscle Floor Cleaner Citrus, 501 ml",,66,,,,Home Care,Cleaning,,"Mr Muscle Floor Cleaner Citrus, 501 ml",,,h65.jpg,,Mr.Muscle,1
hom66,"Mr Muscle Floor Cleaner Floral, 500 ml",,66,,,,Home Care,Cleaning,,"Mr Muscle Floor Cleaner Floral, 500 ml",,,h66.jpg,,Mr.Muscle,1
hom67,Kiwi Shoe Sponge Black,,60,,,,Home Care,Cleaning,,Kiwi Shoe Sponge Black,,,h67.jpg,,Kiwi,1
hom68,"Kiwi Wax Shine Black, 40 g",,46,,,,Home Care,Cleaning,,"Kiwi Wax Shine Black, 40 g",,,h68.jpg,,Kiwi,1
hom69,"Cherry Liquid Polish 120 g, White Cleaner",,33,,,,Home Care,Cleaning,,"Cherry Liquid Polish 120 g, White Cleaner",,,h69.jpg,,Cherry,1
hom70,Cherry Liquid Polish 75 ml /Dark Tan,,64,,,,Home Care,Cleaning,,Cherry Liquid Polish 75 ml /Dark Tan,,,h70.jpg,,Cherry,1
hom71,"Cherry Shoe Polish 40 g, Dark Tan",,46,,,,Home Care,Cleaning,,"Cherry Shoe Polish 40 g, Dark Tan",,,h71.jpg,,Cherry,1
hom72,"Cherry Shoe Polish 15 g, Black",,24,,,,Home Care,Cleaning,,"Cherry Shoe Polish 15 g, Black",,,h72.jpg,,Cherry,1
hom73,"Colin Glass Cleaner Citrus, 500 ml",,72,,,,Home Care,Cleaning,,"Colin Glass Cleaner Citrus, 500 ml",,,h73.jpg,,Colin,1
hom74,Domex Zero Stain Toilet Cleaner 450 ml,,68,,,,Home Care,Cleaning,,Domex Zero Stain Toilet Cleaner 450 ml,,,h74.jpg,,Domex,1
hom75,Domex Zero Stain Toilet Cleaner 750 ml,,112,,,,Home Care,Cleaning,,Domex Zero Stain Toilet Cleaner 750 ml,,,h75.jpg,,Domex,1
hom76,"Scotch Brite Scrub Pad 7.5 cm X 7.5 cm, Pack of 12 U",,120,,,,Home Care,Cleaning,,"Scotch Brite Scrub Pad 7.5 cm X 7.5 cm, Pack of 12 U",,,h76.jpg,,Scotch,1
hom77,"Scotch Brite Scrub Pad 6 cm X 7.5 cm, Pack of 12 U",,84,,,,Home Care,Cleaning,,"Scotch Brite Scrub Pad 6 cm X 7.5 cm, Pack of 12 U",,,h77.jpg,,Scotch,1
hom78,Scotch Brite Scrub Pad Super Saver Pack,,82,,,,Home Care,Cleaning,,Scotch Brite Scrub Pad Super Saver Pack,,,h78.jpg,,Scotch,1
hom79,"Scotch Brite Scrub Pad 6.5 cm X 6.5 cm, Pack of 6 U",,108,,,,Home Care,Cleaning,,"Scotch Brite Scrub Pad 6.5 cm X 6.5 cm, Pack of 6 U",,,h79.jpg,,Scotch,1
hom80,"Scotch Brite Sponge 20 cm X 17.5 cm, Pack of 6 U",,270,,,,Home Care,Cleaning,,"Scotch Brite Sponge 20 cm X 17.5 cm, Pack of 6 U",,,h80.jpg,,Scotch,1
hom81,"Scotch Brite Scrub Pad Heavy Duty, 9 cm X 7.5 cm, Pack of 4 U",,120,,,,Home Care,Cleaning,,"Scotch Brite Scrub Pad Heavy Duty, 9 cm X 7.5 cm, Pack of 4 U",,,h81.jpg,,Scotch,1
hom82,"Scotch Brite Scrub Pad 10 cm X 14 cm, Pack of 6 U",,168,,,,Home Care,Cleaning,,"Scotch Brite Scrub Pad 10 cm X 14 cm, Pack of 6 U",,,h82.jpg,,Scotch,1
hom83,"Scotch Brite Scrub Pad 7.5cm X 10 cm, Pack of 12 U",,180,,,,Home Care,Cleaning,,"Scotch Brite Scrub Pad 7.5cm X 10 cm, Pack of 12 U",,,h83.jpg,,Scotch,1
hom84,"Britex Steel Scrubber 20 g, Pack of 12 U",,288,,,,Home Care,Cleaning,,"Britex Steel Scrubber 20 g, Pack of 12 U",,,h84.jpg,,Britex,1
hom85,Sabena Dishwash Bar 500 g,,32,,,,Home Care,Cleaning,,Sabena Dishwash Bar 500 g,,,h85.jpg,,Sabena,1
hom86,Sanifresh Toilet Cleaner 1 Litre,,108,,,,Home Care,Cleaning,,Sanifresh Toilet Cleaner 1 Litre,,,h86.jpg,,Sanifresh,1
hom87,Colin Glass Cleaner 250 ml,,45,,,,Home Care,Cleaning,,Colin Glass Cleaner 250 ml,,,h87.jpg,,Colin,1
hom88,Vim Dishwash Liquid 750 ml,,149,,,,Home Care,Cleaning,,Vim Dishwash Liquid 750 ml,,,h88.jpg,,Vim,1
hom89,Harpic Rim Block Lavender,,52,,,,Home Care,Cleaning,,Harpic Rim Block Lavender,,,h89.jpg,,Harpic,1
hom90,Vim Dish Wash Gel Pouch 500 ml,,91,,,,Home Care,Cleaning,,Vim Dish Wash Gel Pouch 500 ml,,,h90.jpg,,Vim,1
hom91,"Odopic Dishwash Bar 300 g, Pack of 3",,61,,,,Home Care,Cleaning,,"Odopic Dishwash Bar 300 g, Pack of 3",,,h91.jpg,,Odopic,1
hom92,Vim Dishwash Liquid 1.5 Litre,,280,,,,Home Care,Cleaning,,Vim Dishwash Liquid 1.5 Litre,,,h92.jpg,,Vim,1
hom93,"Harpic Toilet Cleaner Orange, 500 ml",,68,,,,Home Care,Cleaning,,"Harpic Toilet Cleaner Orange, 500 ml",,,h93.jpg,,Harpic,1
hom94,Harpic Cistern Block 100 g,,95,,,,Home Care,Cleaning,,Harpic Cistern Block 100 g,,,h94.jpg,,Harpic,1
hom95,"Harpic Toilet Cleaner Rose, 500 ml",,68,,,,Home Care,Cleaning,,"Harpic Toilet Cleaner Rose, 500 ml",,,h95.jpg,,Harpic,1
hom96,Harpic Toilet Cleaner 200 ml,,28,,,,Home Care,Cleaning,,Harpic Toilet Cleaner 200 ml,,,h96.jpg,,Harpic,1
hom97,"Harpic Toilet Cleaner Ultra, 500 ml",,74,,,,Home Care,Cleaning,,"Harpic Toilet Cleaner Ultra, 500 ml",,,h97.jpg,,Harpic,1
hom98,"Colin Glass Cleaner Ultra Trigger, 500 ml",,72,,,,Home Care,Cleaning,,"Colin Glass Cleaner Ultra Trigger, 500 ml",,,h98.jpg,,Colin,1
hom99,Vim Dish Wash Gel 500 ml,,105,,,,Home Care,Cleaning,,Vim Dish Wash Gel 500 ml,,,h99.jpg,,Vim,1
hom100,Harpic Toilet Cleaner 750 ml,,96,,,,Home Care,Cleaning,,Harpic Toilet Cleaner 750 ml,,,h100.jpg,,Harpic,1
hom101,Harpic Toilet Cleaner 500 ml,,68,,,,Home Care,Cleaning,,Harpic Toilet Cleaner 500 ml,,,h101.jpg,,Harpic,1
hom102,Harpic Toilet Cleaner 1 Litre,,125,,,,Home Care,Cleaning,,Harpic Toilet Cleaner 1 Litre,,,h102.jpg,,Harpic,1
hom103,Vim Dishwash Bar 320 g,,23,,,,Home Care,Cleaning,,Vim Dishwash Bar 320 g,,,h103.jpg,,Vim,1
hom104,Vim Dishwash Bar 40 U X 346 g,,960,,,,Home Care,Cleaning,,Vim Dishwash Bar 40 U X 346 g,,,h104.jpg,,Vim,1
hom105,Vim Dishwash Bar 80 U X 145 g,,900,,,,Home Care,Cleaning,,Vim Dishwash Bar 80 U X 145 g,,,h105.jpg,,Vim,1
hom106,Domex Disinfectant Floor Cleaner 500 ml,,68,,,,Home Care,Cleaning,,Domex Disinfectant Floor Cleaner 500 ml,,,h106.jpg,,Domex,1
hom107,Vim Dish Wash Gel 140 ml,,20,,,,Home Care,Cleaning,,Vim Dish Wash Gel 140 ml,,,h107.jpg,,Vim,1
hom108,Vim Dish Wash Gel 250 ml,,53,,,,Home Care,Cleaning,,Vim Dish Wash Gel 250 ml,,,h108.jpg,,Vim,1
hom109,"SaniFresh Toilet Cleaner 500ml, Buy 2 Get 1 Free",,136,,,,Home Care,Cleaning,,"SaniFresh Toilet Cleaner 500ml, Buy 2 Get 1 Free",,,h109.jpg,,Sanifresh,1
hom110,"Scotch Brite Wipe 7.5 cm X 10 cm, Pack of 5 with Scoopy",,75,,,,Home Care,Cleaning,,"Scotch Brite Wipe 7.5 cm X 10 cm, Pack of 5 with Scoopy",,,h110.jpg,,Scotch,1
hom111,Vim Dish Wash Bar 145 g,,10,,,,Home Care,Cleaning,,Vim Dish Wash Bar 145 g,,,h111.jpg,,Vim,1
hom112,Scotch Brite Gloves,,75,,,,Home Care,Cleaning,,Scotch Brite Gloves,,,h112.jpg,,Scotch,1
hom113,"Harpic Toilet Cleaner Thick, 500 ml",,68,,,,Home Care,Cleaning,,"Harpic Toilet Cleaner Thick, 500 ml",,,h115.jpg,,Harpic,1
hom114,Colin Kitchen Cleaner 400 ml,,75,,,,Home Care,Cleaning,,Colin Kitchen Cleaner 400 ml,,,h117.jpg,,Colin,1
hom115,Gebi Maha Laxmi Broom 1pc Pouch,,120,,,,Home Care,Cleaning,,Gebi Maha Laxmi Broom 1pc Pouch,,,h118.jpg,,Gebi,1
hom116,Gebi Smart Broom 1pc Pouch,,109,,,,Home Care,Cleaning,,Gebi Smart Broom 1pc Pouch,,,h119.jpg,,Gebi,1
hom117,Scotch Brite Cotton Mop Refill 1 Nos Pouch,,200,,,,Home Care,Cleaning,,Scotch Brite Cotton Mop Refill 1 Nos Pouch,,,h120.jpg,,Scotch,1
hom118,Odonil Gel 75 gm,,120,,,,Home Care,Air freshner,Room freshners,Odonil Gel 75 gm,,,h121.jpg,,Odonil,1
hom119,"Airwick Gel Everfresh, 50 g",,100,,,,Home Care,Air freshner,Room freshners,"Airwick Gel Everfresh, 50 g",,,h122.jpg,,Airwick,1
hom120,"Airwick Fresh Matic Refill Sandal, 250 ml",,249,,,,Home Care,Air freshner,Room freshners,"Airwick Fresh Matic Refill Sandal, 250 ml",,,h123.jpg,,Airwick,1
hom121,"Odonil One Touch Manual Diffuser Natural Starter, 12 ml",,99,,,,Home Care,Air freshner,Room freshners,"Odonil One Touch Manual Diffuser Natural Starter, 12 ml",,,h124.jpg,,Odonil,1
hom122,"Odonil One Touch Manual Diffuser Floral Starter,12 ml",,99,,,,Home Care,Air freshner,Room freshners,"Odonil One Touch Manual Diffuser Floral Starter,12 ml",,,h125.jpg,,Odonil,1
hom123,"Glade Sensations Automatic Diffuser Morning Freshness,12 ml",,225,,,,Home Care,Air freshner,Room freshners,"Glade Sensations Automatic Diffuser Morning Freshness,12 ml",,,h126.jpg,,Glade,1
hom124,"Airwick Fresh Matic Refill Rose, 250 ml",,249,,,,Home Care,Air freshner,Room freshners,"Airwick Fresh Matic Refill Rose, 250 ml",,,h127.jpg,,Airwick,1
hom125,"Glade Aerosol Lavender, 300 ml",,120,,,,Home Care,Air freshner,Room freshners,"Glade Aerosol Lavender, 300 ml",,,h128.jpg,,Glade,1
hom126,"Airwick Aroma Automatic Diffuser Rose, 18 ml",,199,,,,Home Care,Air freshner,Room freshners,"Airwick Aroma Automatic Diffuser Rose, 18 ml",,,h129.jpg,,Airwick,1
hom127,"Airwick Aroma Automatic Diffuser Lavender, 18 ml",,199,,,,Home Care,Air freshner,Room freshners,"Airwick Aroma Automatic Diffuser Lavender, 18 ml",,,h130.jpg,,Airwick,1
hom128,Glade Gel Floral 70 g,,65,,,,Home Care,Air freshner,Room freshners,Glade Gel Floral 70 g,,,h131.jpg,,Glade,1
hom129,"Ambipur Manual Diffuser Spring & Renewal, 275 g",,250,,,,Home Care,Air freshner,Room freshners,"Ambipur Manual Diffuser Spring & Renewal, 275 g",,,h132.jpg,,Airwick,1
hom130,Ambipur Spray 275 g,,250,,,,Home Care,Air freshner,Room freshners,Ambipur Spray 275 g,,,h133.jpg,,Ambipur,1
hom131,"Airwick Fresh Matic Refill Lavender Dew, 250 ml",,249,,,,Home Care,Air freshner,Room freshners,"Airwick Fresh Matic Refill Lavender Dew, 250 ml",,,h134.jpg,,Airwick,1
hom132,"Odonil Aerosol Jasmine Fresh, 300 ml",,130,,,,Home Care,Air freshner,Room freshners,"Odonil Aerosol Jasmine Fresh, 300 ml",,,h135.jpg,,Odonil,1
hom133,"Glade Touch & Fresh Refill Lavender, 12 ml",,75,,,,Home Care,Air freshner,Room freshners,"Glade Touch & Fresh Refill Lavender, 12 ml",,,h136.jpg,,Glade,1
hom134,"Airwick Aerosol Lavender, 300 m",,120,,,,Home Care,Air freshner,Room freshners,"Airwick Aerosol Lavender, 300 m",,,h137.jpg,,Airwick,1
hom135,"Airwick Aerosol Lemon Garden, 300 ml",,120,,,,Home Care,Air freshner,Room freshners,"Airwick Aerosol Lemon Garden, 300 ml",,,h138.jpg,,Airwick,1
hom136,"Airwick Aerosol Rose, 300 ml",,120,,,,Home Care,Air freshner,Room freshners,"Airwick Aerosol Rose, 300 ml",,,h139.jpg,,Airwick,1
hom137,"Airwick Fresh Matic Automatic Diffuser Rose, 18 ml",,441,,,,Home Care,Air freshner,Room freshners,"Airwick Fresh Matic Automatic Diffuser Rose, 18 ml",,,h140.jpg,,Airwick,1
hom138,"Airwick Fresh Matic Automatic Diffuser Lavender Dew, 18 m",,449,,,,Home Care,Air freshner,Room freshners,"Airwick Fresh Matic Automatic Diffuser Lavender Dew, 18 m",,,h141.jpg,,Airwick,1
hom139,"Ambipur Aerosol Pink Flower, 300 ml",,140,,,,Home Care,Air freshner,Room freshners,"Ambipur Aerosol Pink Flower, 300 ml",,,h144.jpg,,Ambipur,1
