product_code,product_name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,brand,status
PeC545,"Pears Soap Pure & Gentle, 75 g",,36,,,,Personal Care,Hand & Body Wash,Body Wash,"Pears Soap Pure & Gentle, 75 g",,,p545.jpg,,Pears,1
PeC546,"Pears Soap Pure & Gentle, 50 g",,22,,,,Personal Care,Hand & Body Wash,Body Wash,"Pears Soap Pure & Gentle, 50 g",,,p546.jpg,,Pears,1
PeC547,"Lux Soap Strawberry & Cream, 100 g",,24,,,,Personal Care,Hand & Body Wash,Body Wash,"Lux Soap Strawberry & Cream, 100 g",,,p547.jpg,,Lux,1
PeC548,"Lux Soap Sandal & Cream, 100 g",,24,,,,Personal Care,Hand & Body Wash,Body Wash,"Lux Soap Sandal & Cream, 100 g",,,p548.jpg,,Lux,1
PeC549,"Lux Soap Peach & Cream, 100 g",,24,,,,Personal Care,Hand & Body Wash,Body Wash,"Lux Soap Peach & Cream, 100 g",,,p549.jpg,,Lux,1
PeC550,"Lux Soap International, 75 g",,28,,,,Personal Care,Hand & Body Wash,Body Wash,"Lux Soap International, 75 g",,,p550.jpg,,Lux,1
PeC551,"Lux Soap International, 125 g",,48,,,,Personal Care,Hand & Body Wash,Body Wash,"Lux Soap International, 125 g",,,p551.jpg,,Lux,1
PeC552,"Liril 2000 Soap Tea Tree Oil, 75 g",,30,,,,Personal Care,Hand & Body Wash,Body Wash,"Liril 2000 Soap Tea Tree Oil, 75 g",,,p552.jpg,,Liril,1
PeC553,"Lifebuoy Soap Total, 125 g",,24,,,,Personal Care,Hand & Body Wash,Body Wash,"Lifebuoy Soap Total, 125 g",,,p553.jpg,,Lifebuoy,1
PeC554,"Hamam Soap Neem, Tulsi & Aloe Vera, 100 g",,26,,,,Personal Care,Hand & Body Wash,Body Wash,"Hamam Soap Neem, Tulsi & Aloe Vera, 100 g",,,p554.jpg,,Hamam,1
PeC555,"Dove Soap Moisturizing Cream, 75 g",,48,,,,Personal Care,Hand & Body Wash,Body Wash,"Dove Soap Moisturizing Cream, 75 g",,,p555.jpg,,Dove,1
PeC556,"Vivel Luxury Creme Soap Shea Butter, Pack Of 4 U X 101 g",,140,,,,Personal Care,Hand & Body Wash,Body Wash,"Vivel Luxury Creme Soap Shea Butter, Pack Of 4 U X 101 g",,,p556.jpg,,Vivel,1
PeC557,"Vivel Luxury Creme Soap Olive Butter, Pack Of 4 U X 101 g",,140,,,,Personal Care,Hand & Body Wash,Body Wash,"Vivel Luxury Creme Soap Olive Butter, Pack Of 4 U X 101 g",,,p557.jpg,,Vivel,1
PeC558,"Vivel Soap Satin Soft, Pack Of 4 U X 150 g",,144,,,,Personal Care,Hand & Body Wash,Body Wash,"Vivel Soap Satin Soft, Pack Of 4 U X 150 g",,,p558.jpg,,Vivel,1
PeC559,"Vivel Soap Satin Soft, Pack Of 3 U X 90 g",,70,,,,Personal Care,Hand & Body Wash,Body Wash,"Vivel Soap Satin Soft, Pack Of 3 U X 90 g",,,p559.jpg,,Vivel,1
