product_code,product_name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,brand,status
BC_073,"Pampers Diapers Medium,Active Baby  20 U",,320,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Medium, 20 U",,,baby73.jpg,,Pampers,1
BC_074,"Pampers Diapers Medium, 20 U",,245,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Medium, 20 U",,,baby74.jpg,,Pampers,1
BC_075,"Pampers Diapers Medium, 42 U",,505,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Medium, 42 U",,,baby75.jpg,,Pampers,1
BC_076,"Pampers Diapers Medium, 66 U",,780,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Medium, 66 U",,,baby76.jpg,,Pampers,1
BC_077,"Pampers Diapers Medium, Pack Of 3 X 5 U",,65,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Medium, Pack Of 3 X 5 U",,,baby77.jpg,,Pampers,1
BC_078,"Pampers Diapers Medium, Pack Of 6 X 2 U",,162,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Medium, Pack Of 6 X 2 U",,,baby78.jpg,,Pampers,1
BC_079,"Pampers Diapers New Baby, Small, 22 U",,299,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers New Baby, Small, 22 U",,,baby79.jpg,,Pampers,1
BC_080,"Pampers Diapers Small, 11 U",,120,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Small, 11 U",,,baby80.jpg,,Pampers,1
BC_081,"Pampers Diapers Small, 5 U",,55,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Small, 5 U",,,baby81.jpg,,Pampers,1
BC_082,"Pampers Diapers Small, Pack Of 6 X 2 U",,132,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Small, Pack Of 6 X 2 U",,,baby82.jpg,,Pampers,1
BC_083,"Pampers Pants Active Baby, Large, 52 U",,690,,,,Baby Care,Diapers & Wipes,,"Pampers Pants Active Baby, Large, 52 U",,,baby83.jpg,,Pampers,1
BC_084,"Pampers Pants Medium , 42 U",,490,,,,Baby Care,Diapers & Wipes,,"Pampers Pants Medium , 42 U",,,baby84.jpg,,Pampers,1
BC_085,"Pampers Pants Medium, 6 U",,690,,,,Baby Care,Diapers & Wipes,,"Pampers Pants Medium, 6 U",,,baby85.jpg,,Pampers,1
BC_086,Huggies  Wonder Pants Small 18 Nos,,195,,,,Baby Care,Diapers & Wipes,,Huggies  Wonder Pants Small 18 Nos,,,baby86.jpg,,Huggies,1
BC_087,Huggies Wonder Pants Medium  60 Nos,,699,,,,Baby Care,Diapers & Wipes,,Huggies Wonder Pants Medium  60 Nos,,,baby87.jpg,,Huggies,1
BC_088,Huggies Wonder Pants Large  38 Nos,,530,,,,Baby Care,Diapers & Wipes,,Huggies Wonder Pants Large  38 Nos,,,baby88.jpg,,Huggies,1
BC_089,Huggies Dipers Total Protection Small 46 Nos,,560,,,,Baby Care,Diapers & Wipes,,Huggies Dipers Total Protection Small 46 Nos,,,baby89.jpg,,Huggies,1
BC_090,Huggies Dipers Total Protection Small 26 Nos,,320,,,,Baby Care,Diapers & Wipes,,Huggies Dipers Total Protection Small 26 Nos,,,baby90.jpg,,Huggies,1
BC_091,Huggies Diapers Total Protection Medium 58 Nos,,840,,,,Baby Care,Diapers & Wipes,,Huggies Diapers Total Protection Medium 58 Nos,,,baby91.jpg,,Huggies,1
BC_092,Huggies Wonder Pants Small 48 Nos Pouch,,540,,,,Baby Care,Diapers & Wipes,,Huggies Wonder Pants Small 48 Nos Pouch,,,baby92.jpg,,Huggies,1
BC_093,Huggies Dry Dipers Large 16 Nos,,220,,,,Baby Care,Diapers & Wipes,,Huggies Dry Dipers Large 16 Nos,,,baby93.jpg,,Huggies,1
BC_094,Huggies Wonder Pants Medium 20 Pants Poush,,240,,,,Baby Care,Diapers & Wipes,,Huggies Wonder Pants Medium 20 Pants Poush,,,baby94.jpg,,Huggies,1
BC_095,Huggies Dru  Dipers Large 16 Nos Pouch,,220,,,,Baby Care,Diapers & Wipes,,Huggies Dru  Dipers Large 16 Nos Pouch,,,baby95.jpg,,Huggies,1
BC_096,Huggies Wonder Pants 20 Nos,,265,,,,Baby Care,Diapers & Wipes,,Huggies Wonder Pants 20 Nos,,,baby96.jpg,,Huggies,1
